city,garage_id,name,addr,maps_search_url,url,height,notes,status
milwaukee-wi,mke-couture,The Couture (Downtown Transit Center replacement),909 E Michigan St,https://www.google.com/maps/search/?api=1&query=The+Couture+%28Downtown+Transit+Center+replacement%29+909+E+Michigan+St+Milwaukee+WI,,,,unverified
minneapolis-mn,mpls-11th-marquette,11th & Marquette Ramp,1100 Marquette Ave,https://www.google.com/maps/search/?api=1&query=11th+%26+Marquette+Ramp+1100+Marquette+Ave+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-gateway,Gateway Ramp (Downtown Core),21 S 3rd St,https://www.google.com/maps/search/?api=1&query=Gateway+Ramp+%28Downtown+Core%29+21+S+3rd+St+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-guthrie,Guthrie Theater / Mill District Ramp,818 S 2nd St,https://www.google.com/maps/search/?api=1&query=Guthrie+Theater+%2F+Mill+District+Ramp+818+S+2nd+St+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-haaf,Haaf Ramp,420 S 5th St,https://www.google.com/maps/search/?api=1&query=Haaf+Ramp+420+S+5th+St+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-hennepin-ave,Hennepin Avenue Bridge,Hennepin Ave over Mississippi,https://www.google.com/maps/search/?api=1&query=Hennepin+Avenue+Bridge+Hennepin+Ave+over+Mississippi+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-i35w-bridge,I-35W Mississippi Bridge (rebuilt),I-35W over Mississippi,https://www.google.com/maps/search/?api=1&query=I-35W+Mississippi+Bridge+%28rebuilt%29+I-35W+over+Mississippi+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-ids-center,IDS Center Garage,80 S 8th St,https://www.google.com/maps/search/?api=1&query=IDS+Center+Garage+80+S+8th+St+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-convention-ctr,Minneapolis Convention Center Ramp,1301 2nd Ave S,https://www.google.com/maps/search/?api=1&query=Minneapolis+Convention+Center+Ramp+1301+2nd+Ave+S+Minneapolis+MN,,,,unverified
minneapolis-mn,msp-green-ramp,MSP — Terminal 1 Green Ramp,4300 Glumack Dr,https://www.google.com/maps/search/?api=1&query=MSP+%E2%80%94+Terminal+1+Green+Ramp+4300+Glumack+Dr+Minneapolis+MN,,,,unverified
minneapolis-mn,msp-silver-ramp,MSP — Terminal 2 Silver Ramp,7150 Humphrey Dr,https://www.google.com/maps/search/?api=1&query=MSP+%E2%80%94+Terminal+2+Silver+Ramp+7150+Humphrey+Dr+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-nicollet-mall,Nicollet Mall Area Ramps,Various on Nicollet,https://www.google.com/maps/search/?api=1&query=Nicollet+Mall+Area+Ramps+Various+on+Nicollet+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-stone-arch-bridge,Stone Arch Bridge (pedestrian),"former rail, over St. Anthony Falls",https://www.google.com/maps/search/?api=1&query=Stone+Arch+Bridge+%28pedestrian%29+former+rail%2C+over+St.+Anthony+Falls+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-target-field-abc,Target Field (Twins) — Ramps A/B/C,1 Twins Way,https://www.google.com/maps/search/?api=1&query=Target+Field+%28Twins%29+%E2%80%94+Ramps+A%2FB%2FC+1+Twins+Way+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-uofm-east-bank,U of M — East Bank Ramp,510 Washington Ave SE,https://www.google.com/maps/search/?api=1&query=U+of+M+%E2%80%94+East+Bank+Ramp+510+Washington+Ave+SE+Minneapolis+MN,,,,unverified
minneapolis-mn,mpls-sculpture-garden,Walker Art Center / Sculpture Garden,1750 Hennepin Ave,https://www.google.com/maps/search/?api=1&query=Walker+Art+Center+%2F+Sculpture+Garden+1750+Hennepin+Ave+Minneapolis+MN,,,,unverified
moab-ut,mab-colorado-river-bridge-us191,Colorado River Bridge (US-191),US-191 over Colorado River,https://www.google.com/maps/search/?api=1&query=Colorado+River+Bridge+%28US-191%29+US-191+over+Colorado+River+Moab+UT,,,,unverified
moab-ut,mab-i-70-colorado,I-70 — Colorado River Crossings (east of Moab),I-70 @ Colorado River,https://www.google.com/maps/search/?api=1&query=I-70+%E2%80%94+Colorado+River+Crossings+%28east+of+Moab%29+I-70+%40+Colorado+River+Moab+UT,,,,unverified
moab-ut,mab-museum-moab,Museum of Moab,118 E Center St,https://www.google.com/maps/search/?api=1&query=Museum+of+Moab+118+E+Center+St+Moab+UT,,,,unverified
monterey-ca,mry-ca-1-big-sur-closures,Big Sur CA-1 Washouts (frequent closures),CA-1 various,https://www.google.com/maps/search/?api=1&query=Big+Sur+CA-1+Washouts+%28frequent+closures%29+CA-1+various+Monterey+CA,,,,unverified
monterey-ca,mry-bixby-creek-bridge,Bixby Creek Bridge (CA-1),CA-1 Big Sur,https://www.google.com/maps/search/?api=1&query=Bixby+Creek+Bridge+%28CA-1%29+CA-1+Big+Sur+Monterey+CA,,,,unverified
monterey-ca,mry-cannery-row-marketplace,Cannery Row Marketplace,600 Cannery Row,https://www.google.com/maps/search/?api=1&query=Cannery+Row+Marketplace+600+Cannery+Row+Monterey+CA,,,,unverified
monterey-ca,mry-maritime-museum,Monterey Maritime & History Museum,5 Custom House Plaza,https://www.google.com/maps/search/?api=1&query=Monterey+Maritime+%26+History+Museum+5+Custom+House+Plaza+Monterey+CA,,,,unverified
monterey-ca,mry-airport,Monterey Regional Airport (MRY),200 Fred Kane Dr,https://www.google.com/maps/search/?api=1&query=Monterey+Regional+Airport+%28MRY%29+200+Fred+Kane+Dr+Monterey+CA,,,,unverified
monterey-ca,mry-monterey-state-historic,Monterey State Historic Park,20 Custom House Plaza,https://www.google.com/maps/search/?api=1&query=Monterey+State+Historic+Park+20+Custom+House+Plaza+Monterey+CA,,,,unverified
monterey-ca,mry-salinas-steinbeck,National Steinbeck Center (Salinas),"1 Main St, Salinas",https://www.google.com/maps/search/?api=1&query=National+Steinbeck+Center+%28Salinas%29+1+Main+St%2C+Salinas+Monterey+CA,,,,unverified
monterey-ca,mry-presidio-monterey,Presidio of Monterey,1759 Lewis Rd,https://www.google.com/maps/search/?api=1&query=Presidio+of+Monterey+1759+Lewis+Rd+Monterey+CA,,,,unverified
monterey-ca,mry-rocky-creek-bridge,Rocky Creek Bridge (CA-1),CA-1 Big Sur,https://www.google.com/maps/search/?api=1&query=Rocky+Creek+Bridge+%28CA-1%29+CA-1+Big+Sur+Monterey+CA,,,,unverified
myrtle-beach-sc,mbs-coastal-grand-mall,Coastal Grand Mall,2000 Coastal Grand Cir,https://www.google.com/maps/search/?api=1&query=Coastal+Grand+Mall+2000+Coastal+Grand+Cir+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-conway-riverwalk,Conway Riverwalk,"200 Laurel St, Conway",https://www.google.com/maps/search/?api=1&query=Conway+Riverwalk+200+Laurel+St%2C+Conway+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-murrells-inlet-marshwalk,Murrells Inlet MarshWalk,"4025 US-17 Business, Murrells Inlet",https://www.google.com/maps/search/?api=1&query=Murrells+Inlet+MarshWalk+4025+US-17+Business%2C+Murrells+Inlet+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-convention-ctr,Myrtle Beach Convention Center Garage,2101 N Oak St,https://www.google.com/maps/search/?api=1&query=Myrtle+Beach+Convention+Center+Garage+2101+N+Oak+St+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-airport-garage,Myrtle Beach International (MYR),1100 Jetport Rd,https://www.google.com/maps/search/?api=1&query=Myrtle+Beach+International+%28MYR%29+1100+Jetport+Rd+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-ripleys-aquarium,Ripley's Aquarium at Broadway,1110 Celebrity Cir,https://www.google.com/maps/search/?api=1&query=Ripley%27s+Aquarium+at+Broadway+1110+Celebrity+Cir+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-springmaid-pier,Springmaid Beach Resort + Pier,3200 S Ocean Blvd,https://www.google.com/maps/search/?api=1&query=Springmaid+Beach+Resort+%2B+Pier+3200+S+Ocean+Blvd+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-tanger-17,Tanger Outlets Myrtle Beach — Hwy 17,"10835 Kings Rd, N Myrtle Beach",https://www.google.com/maps/search/?api=1&query=Tanger+Outlets+Myrtle+Beach+%E2%80%94+Hwy+17+10835+Kings+Rd%2C+N+Myrtle+Beach+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-tanger-501,Tanger Outlets Myrtle Beach — Hwy 501,4635 Factory Stores Blvd,https://www.google.com/maps/search/?api=1&query=Tanger+Outlets+Myrtle+Beach+%E2%80%94+Hwy+501+4635+Factory+Stores+Blvd+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-market-common,The Market Common,3140 Deville St,https://www.google.com/maps/search/?api=1&query=The+Market+Common+3140+Deville+St+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-17-bypass-bridges,US-17 Bypass Bridges (Intracoastal),US-17 Bypass,https://www.google.com/maps/search/?api=1&query=US-17+Bypass+Bridges+%28Intracoastal%29+US-17+Bypass+Myrtle+Beach+SC,,,,unverified
myrtle-beach-sc,mbs-waccamaw-bridge,Waccamaw River Bridge (US-501),US-501 @ Conway,https://www.google.com/maps/search/?api=1&query=Waccamaw+River+Bridge+%28US-501%29+US-501+%40+Conway+Myrtle+Beach+SC,,,,unverified
nashville-tn,bna-short-term,BNA Airport — Short Term Garage,1 Terminal Dr,https://www.google.com/maps/search/?api=1&query=BNA+Airport+%E2%80%94+Short+Term+Garage+1+Terminal+Dr+Nashville+TN,,,,unverified
nashville-tn,nsh-bridgestone-6th,Bridgestone Arena — 6th Avenue Garage,199 6th Ave S,https://www.google.com/maps/search/?api=1&query=Bridgestone+Arena+%E2%80%94+6th+Avenue+Garage+199+6th+Ave+S+Nashville+TN,,,,unverified
nashville-tn,nsh-commerce,Commerce Street Garage,221 Commerce St,https://www.google.com/maps/search/?api=1&query=Commerce+Street+Garage+221+Commerce+St+Nashville+TN,,,,unverified
nashville-tn,nsh-hall-of-fame,Country Music Hall of Fame Garage,200 Rep. John Lewis Way S,https://www.google.com/maps/search/?api=1&query=Country+Music+Hall+of+Fame+Garage+200+Rep.+John+Lewis+Way+S+Nashville+TN,,,,unverified
nashville-tn,nsh-5th-broadway,Fifth + Broadway Garage,505 Broadway,https://www.google.com/maps/search/?api=1&query=Fifth+%2B+Broadway+Garage+505+Broadway+Nashville+TN,,,,unverified
nashville-tn,nsh-pedestrian-bridge,John Seigenthaler Pedestrian Bridge,over Cumberland River,https://www.google.com/maps/search/?api=1&query=John+Seigenthaler+Pedestrian+Bridge+over+Cumberland+River+Nashville+TN,,,,unverified
nashville-tn,nsh-korean-vets,Korean Veterans Boulevard Bridge,KVB over Cumberland,https://www.google.com/maps/search/?api=1&query=Korean+Veterans+Boulevard+Bridge+KVB+over+Cumberland+Nashville+TN,,,,unverified
nashville-tn,nsh-green-hills-mall,Mall at Green Hills,2126 Abbott Martin Rd,https://www.google.com/maps/search/?api=1&query=Mall+at+Green+Hills+2126+Abbott+Martin+Rd+Nashville+TN,,,,unverified
nashville-tn,nsh-music-city-center,Music City Center Garage,201 Rep. John Lewis Way S,https://www.google.com/maps/search/?api=1&query=Music+City+Center+Garage+201+Rep.+John+Lewis+Way+S+Nashville+TN,,,,unverified
nashville-tn,nsh-library,Nashville Public Library Garage,615 Church St,https://www.google.com/maps/search/?api=1&query=Nashville+Public+Library+Garage+615+Church+St+Nashville+TN,,,,unverified
nashville-tn,nsh-ford-theater-garage,National Museum of African American Music Garage,510 Broadway,https://www.google.com/maps/search/?api=1&query=National+Museum+of+African+American+Music+Garage+510+Broadway+Nashville+TN,,,,unverified
nashville-tn,nsh-gulch,The Gulch — 12th & Pine Garage,1200 Pine St,https://www.google.com/maps/search/?api=1&query=The+Gulch+%E2%80%94+12th+%26+Pine+Garage+1200+Pine+St+Nashville+TN,,,,unverified
nashville-tn,nsh-vanderbilt,Vanderbilt — Terrace Place Garage,2121 Terrace Pl,https://www.google.com/maps/search/?api=1&query=Vanderbilt+%E2%80%94+Terrace+Place+Garage+2121+Terrace+Pl+Nashville+TN,,,,unverified
new-orleans-la,nola-crescent-city-connection,Crescent City Connection (US-90B),US-90B over Mississippi,https://www.google.com/maps/search/?api=1&query=Crescent+City+Connection+%28US-90B%29+US-90B+over+Mississippi+New+Orleans+LA,,,,unverified
new-orleans-la,nola-fulton-street,Fulton Street Parking Garage,200 Lafayette St,https://www.google.com/maps/search/?api=1&query=Fulton+Street+Parking+Garage+200+Lafayette+St+New+Orleans+LA,,,,unverified
new-orleans-la,nola-i-10-twin-spans,I-10 Twin Span Bridge,I-10 over Lake Pontchartrain,https://www.google.com/maps/search/?api=1&query=I-10+Twin+Span+Bridge+I-10+over+Lake+Pontchartrain+New+Orleans+LA,,,,unverified
new-orleans-la,nola-jax-brewery,Jackson Square / Jax Brewery Garage,600 Decatur St,https://www.google.com/maps/search/?api=1&query=Jackson+Square+%2F+Jax+Brewery+Garage+600+Decatur+St+New+Orleans+LA,,,,unverified
new-orleans-la,nola-lake-pontchartrain,Lake Pontchartrain Causeway,US-190 over Lake Pontchartrain,https://www.google.com/maps/search/?api=1&query=Lake+Pontchartrain+Causeway+US-190+over+Lake+Pontchartrain+New+Orleans+LA,,,,unverified
new-orleans-la,nola-lakeside,Lakeside Shopping Center (Metairie),"3301 Veterans Memorial Blvd, Metairie",https://www.google.com/maps/search/?api=1&query=Lakeside+Shopping+Center+%28Metairie%29+3301+Veterans+Memorial+Blvd%2C+Metairie+New+Orleans+LA,,,,unverified
new-orleans-la,msy-short-term,MSY Airport — Short Term Garage (new),"1 Terminal Dr, Kenner",https://www.google.com/maps/search/?api=1&query=MSY+Airport+%E2%80%94+Short+Term+Garage+%28new%29+1+Terminal+Dr%2C+Kenner+New+Orleans+LA,,,,unverified
new-orleans-la,nola-convention-ctr,New Orleans Ernest N. Morial Convention Center,900 Convention Center Blvd,https://www.google.com/maps/search/?api=1&query=New+Orleans+Ernest+N.+Morial+Convention+Center+900+Convention+Center+Blvd+New+Orleans+LA,,,,unverified
new-orleans-la,nola-poydras,Poydras Plaza Garage,939 Poydras St,https://www.google.com/maps/search/?api=1&query=Poydras+Plaza+Garage+939+Poydras+St+New+Orleans+LA,,,,unverified
new-orleans-la,nola-st-louis-1,PPA — St. Louis (French Quarter),722 Iberville St,https://www.google.com/maps/search/?api=1&query=PPA+%E2%80%94+St.+Louis+%28French+Quarter%29+722+Iberville+St+New+Orleans+LA,,,,unverified
new-orleans-la,nola-premium-canal,Premium Parking — Canal St,500 Canal St,https://www.google.com/maps/search/?api=1&query=Premium+Parking+%E2%80%94+Canal+St+500+Canal+St+New+Orleans+LA,,,,unverified
new-orleans-la,nola-smoothie-king-ctr,Smoothie King Center (Pelicans),1501 Dave Dixon Dr,https://www.google.com/maps/search/?api=1&query=Smoothie+King+Center+%28Pelicans%29+1501+Dave+Dixon+Dr+New+Orleans+LA,,,,unverified
new-orleans-la,nola-st-charles-streetcar,St. Charles Streetcar Park & Ride,S Carrollton Ave & St Charles,https://www.google.com/maps/search/?api=1&query=St.+Charles+Streetcar+Park+%26+Ride+S+Carrollton+Ave+%26+St+Charles+New+Orleans+LA,,,,unverified
new-york-ny,nyc-1west,1 West Street Parking,17 Battery Pl,https://www.google.com/maps/search/?api=1&query=1+West+Street+Parking+17+Battery+Pl+New+York+NY,,,,unverified
new-york-ny,nyc-atlantic-term,Atlantic Terminal Mall Garage,139 Flatbush Ave,https://www.google.com/maps/search/?api=1&query=Atlantic+Terminal+Mall+Garage+139+Flatbush+Ave+New+York+NY,,,,unverified
new-york-ny,nyc-barclays-atlantic,GGMC — Atlantic Center Garage,625 Atlantic Ave,https://www.google.com/maps/search/?api=1&query=GGMC+%E2%80%94+Atlantic+Center+Garage+625+Atlantic+Ave+New+York+NY,,,,unverified
new-york-ny,nyc-hy-chelsea29,Icon — Chelsea 29 Parking (Hudson Yards),560 W 29th St,https://www.google.com/maps/search/?api=1&query=Icon+%E2%80%94+Chelsea+29+Parking+%28Hudson+Yards%29+560+W+29th+St+New+York+NY,,,,unverified
new-york-ny,nyc-hy-jds-41st,Icon — JDS Parking (501 W 41st),501 W 41st St,https://www.google.com/maps/search/?api=1&query=Icon+%E2%80%94+JDS+Parking+%28501+W+41st%29+501+W+41st+St+New+York+NY,,,,unverified
new-york-ny,nyc-jacob-javits,Javits Center — Nearby Lots (11th Ave),429 11th Ave,https://www.google.com/maps/search/?api=1&query=Javits+Center+%E2%80%94+Nearby+Lots+%2811th+Ave%29+429+11th+Ave+New+York+NY,,,,unverified
new-york-ny,nyc-metnorth,Met Museum Garage (80th/5th area),1145 5th Ave,https://www.google.com/maps/search/?api=1&query=Met+Museum+Garage+%2880th%2F5th+area%29+1145+5th+Ave+New+York+NY,,,,unverified
new-york-ny,nyc-ewr-p1,Newark Liberty — P1 Terminal Garage,"Terminal A, EWR",https://www.google.com/maps/search/?api=1&query=Newark+Liberty+%E2%80%94+P1+Terminal+Garage+Terminal+A%2C+EWR+New+York+NY,,,,unverified
new-york-ny,nyc-wtc,World Trade Center Parking,250 Vesey St,https://www.google.com/maps/search/?api=1&query=World+Trade+Center+Parking+250+Vesey+St+New+York+NY,,,,unverified
newark-nj,nwk-bridge-st-bridge,Bridge Street Bridge (Passaic River),Bridge St over Passaic,https://www.google.com/maps/search/?api=1&query=Bridge+Street+Bridge+%28Passaic+River%29+Bridge+St+over+Passaic+Newark+NJ,,,,unverified
newark-nj,ewr-p2-garage,EWR — P2 Terminal Garage,Terminal B,https://www.google.com/maps/search/?api=1&query=EWR+%E2%80%94+P2+Terminal+Garage+Terminal+B+Newark+NJ,,,,unverified
newark-nj,ewr-p3-garage,EWR — P3 Terminal Garage,Terminal C,https://www.google.com/maps/search/?api=1&query=EWR+%E2%80%94+P3+Terminal+Garage+Terminal+C+Newark+NJ,,,,unverified
newark-nj,nwk-goethals-bridge,Goethals Bridge (I-278),I-278 over Arthur Kill,https://www.google.com/maps/search/?api=1&query=Goethals+Bridge+%28I-278%29+I-278+over+Arthur+Kill+Newark+NJ,,,,unverified
newark-nj,nwk-ironside-newark,Ironside Newark (mixed-use),110 Edison Pl,https://www.google.com/maps/search/?api=1&query=Ironside+Newark+%28mixed-use%29+110+Edison+Pl+Newark+NJ,,,,unverified
newark-nj,ewr-p1-garage,Newark Liberty (EWR) — P1 Terminal Garage,"Terminal A, EWR",https://www.google.com/maps/search/?api=1&query=Newark+Liberty+%28EWR%29+%E2%80%94+P1+Terminal+Garage+Terminal+A%2C+EWR+Newark+NJ,,,,unverified
newark-nj,nwk-newark-museum,Newark Museum of Art,49 Washington St,https://www.google.com/maps/search/?api=1&query=Newark+Museum+of+Art+49+Washington+St+Newark+NJ,,,,unverified
newark-nj,nwk-penn-station-main,Newark Penn Station — Main Garage,1 Raymond Plaza W,https://www.google.com/maps/search/?api=1&query=Newark+Penn+Station+%E2%80%94+Main+Garage+1+Raymond+Plaza+W+Newark+NJ,,,,unverified
newark-nj,nwk-symphony-hall,Newark Symphony Hall,1020 Broad St,https://www.google.com/maps/search/?api=1&query=Newark+Symphony+Hall+1020+Broad+St+Newark+NJ,,,,unverified
newark-nj,nwk-njit-garage,NJIT Parking Deck,154 Summit St,https://www.google.com/maps/search/?api=1&query=NJIT+Parking+Deck+154+Summit+St+Newark+NJ,,,,unverified
newark-nj,nwk-prudential-center,Prudential Center (Devils) Garages,25 Lafayette St,https://www.google.com/maps/search/?api=1&query=Prudential+Center+%28Devils%29+Garages+25+Lafayette+St+Newark+NJ,,,,unverified
newark-nj,nwk-pulaski-skyway-east,Pulaski Skyway — Newark approach,US-1/9 west portal,https://www.google.com/maps/search/?api=1&query=Pulaski+Skyway+%E2%80%94+Newark+approach+US-1%2F9+west+portal+Newark+NJ,,,,unverified
newark-nj,nwk-raymond-plaza,Raymond Plaza Garage,115 Mulberry St,https://www.google.com/maps/search/?api=1&query=Raymond+Plaza+Garage+115+Mulberry+St+Newark+NJ,,,,unverified
newark-nj,nwk-rutgers-newark,Rutgers-Newark — Deck I,175 University Ave,https://www.google.com/maps/search/?api=1&query=Rutgers-Newark+%E2%80%94+Deck+I+175+University+Ave+Newark+NJ,,,,unverified
oakland-ca,oak-bay-bridge-east,Bay Bridge — Eastern Span (I-80),I-80 Oakland → SF,https://www.google.com/maps/search/?api=1&query=Bay+Bridge+%E2%80%94+Eastern+Span+%28I-80%29+I-80+Oakland+%E2%86%92+SF+Oakland+CA,,,,unverified
oakland-ca,oak-fox-theater,Fox Theater Garage,1807 Telegraph Ave,https://www.google.com/maps/search/?api=1&query=Fox+Theater+Garage+1807+Telegraph+Ave+Oakland+CA,,,,unverified
oakland-ca,oak-kaiser-arena,Kaiser Convention Center / Calvin Simmons Theatre,10 10th St,https://www.google.com/maps/search/?api=1&query=Kaiser+Convention+Center+%2F+Calvin+Simmons+Theatre+10+10th+St+Oakland+CA,,,,unverified
oakland-ca,oak-airport-garage,OAK Airport — Daily Garage,1 Airport Dr,https://www.google.com/maps/search/?api=1&query=OAK+Airport+%E2%80%94+Daily+Garage+1+Airport+Dr+Oakland+CA,,,,unverified
oakland-ca,oak-chinatown,Oakland Chinatown Lots,900 Webster St,https://www.google.com/maps/search/?api=1&query=Oakland+Chinatown+Lots+900+Webster+St+Oakland+CA,,,,unverified
oakland-ca,oak-oakland-chinatown-lot,Oakland Chinatown — Pacific Renaissance Plaza,388 9th St,https://www.google.com/maps/search/?api=1&query=Oakland+Chinatown+%E2%80%94+Pacific+Renaissance+Plaza+388+9th+St+Oakland+CA,,,,unverified
oakland-ca,oak-museum-of-california,Oakland Museum of California (OMCA),1000 Oak St,https://www.google.com/maps/search/?api=1&query=Oakland+Museum+of+California+%28OMCA%29+1000+Oak+St+Oakland+CA,,,,unverified
oklahoma-city-ok,okc-bricktown-mickey,Bricktown — Mickey Mantle Garage,301 E Reno Ave,https://www.google.com/maps/search/?api=1&query=Bricktown+%E2%80%94+Mickey+Mantle+Garage+301+E+Reno+Ave+Oklahoma+City+OK,,,,unverified
oklahoma-city-ok,okc-ouhsc,OU Health Sciences Ctr — Visitor Garage,800 NE 13th St,https://www.google.com/maps/search/?api=1&query=OU+Health+Sciences+Ctr+%E2%80%94+Visitor+Garage+800+NE+13th+St+Oklahoma+City+OK,,,,unverified
oklahoma-city-ok,okc-paycom-ctr,Paycom Center (Thunder) — Arena Garage,100 W Reno Ave,https://www.google.com/maps/search/?api=1&query=Paycom+Center+%28Thunder%29+%E2%80%94+Arena+Garage+100+W+Reno+Ave+Oklahoma+City+OK,,,,unverified
oklahoma-city-ok,okc-penn-square-mall,Penn Square Mall,1901 NW Expy,https://www.google.com/maps/search/?api=1&query=Penn+Square+Mall+1901+NW+Expy+Oklahoma+City+OK,,,,unverified
oklahoma-city-ok,okc-science-museum,Science Museum Oklahoma,2020 Remington Pl,https://www.google.com/maps/search/?api=1&query=Science+Museum+Oklahoma+2020+Remington+Pl+Oklahoma+City+OK,,,,unverified
oklahoma-city-ok,okc-sheridan-walker,Sheridan-Walker Garage,501 W Sheridan Ave,https://www.google.com/maps/search/?api=1&query=Sheridan-Walker+Garage+501+W+Sheridan+Ave+Oklahoma+City+OK,,,,unverified
oklahoma-city-ok,osm-w176362361,Unnamed parking structure,,https://www.google.com/maps/search/?api=1&query=Unnamed+parking+structure+Oklahoma+City+OK,,,,unverified
omaha-ne,oma-ak-sar-ben-village,Aksarben Village,1299 S 67th St,https://www.google.com/maps/search/?api=1&query=Aksarben+Village+1299+S+67th+St+Omaha+NE,,,,unverified
omaha-ne,oma-bob-kerrey,Bob Kerrey Pedestrian Bridge,over Missouri River,https://www.google.com/maps/search/?api=1&query=Bob+Kerrey+Pedestrian+Bridge+over+Missouri+River+Omaha+NE,,,,unverified
omaha-ne,oma-chi-center,CHI Health Center Omaha Garage,455 N 10th St,https://www.google.com/maps/search/?api=1&query=CHI+Health+Center+Omaha+Garage+455+N+10th+St+Omaha+NE,,,,unverified
omaha-ne,oma-i80-i29-bridge,I-80 Missouri River Bridge,I-80 over Missouri,https://www.google.com/maps/search/?api=1&query=I-80+Missouri+River+Bridge+I-80+over+Missouri+Omaha+NE,,,,unverified
omaha-ne,oma-little-bohemia,Little Bohemia / Blackstone District,3900 Farnam St,https://www.google.com/maps/search/?api=1&query=Little+Bohemia+%2F+Blackstone+District+3900+Farnam+St+Omaha+NE,,,,unverified
omaha-ne,oma-airport-garage,Omaha Eppley (OMA) — Terminal Garage,4501 Abbott Dr,https://www.google.com/maps/search/?api=1&query=Omaha+Eppley+%28OMA%29+%E2%80%94+Terminal+Garage+4501+Abbott+Dr+Omaha+NE,,,,unverified
omaha-ne,oma-park-one,Park One Garage (Downtown),1201 Leavenworth St,https://www.google.com/maps/search/?api=1&query=Park+One+Garage+%28Downtown%29+1201+Leavenworth+St+Omaha+NE,,,,unverified
omaha-ne,oma-millard-south-market,Shadow Lake Towne Center (Papillion),"7775 Olson Dr, Papillion",https://www.google.com/maps/search/?api=1&query=Shadow+Lake+Towne+Center+%28Papillion%29+7775+Olson+Dr%2C+Papillion+Omaha+NE,,,,unverified
omaha-ne,oma-west-dodge-station,West Dodge Park & Ride,17600 West Dodge Rd,https://www.google.com/maps/search/?api=1&query=West+Dodge+Park+%26+Ride+17600+West+Dodge+Rd+Omaha+NE,,,,unverified
omaha-ne,oma-westroads,Westroads Mall,10000 California St,https://www.google.com/maps/search/?api=1&query=Westroads+Mall+10000+California+St+Omaha+NE,,,,unverified
orlando-fl,orl-dr-phillips-center,Dr. Phillips Center for Performing Arts,445 S Magnolia Ave,https://www.google.com/maps/search/?api=1&query=Dr.+Phillips+Center+for+Performing+Arts+445+S+Magnolia+Ave+Orlando+FL,,,,unverified
orlando-fl,orl-florida-mall,Florida Mall,8001 S Orange Blossom Trl,https://www.google.com/maps/search/?api=1&query=Florida+Mall+8001+S+Orange+Blossom+Trl+Orlando+FL,,,,unverified
orlando-fl,orl-icon-park,ICON Park (I-Drive 360),8375 International Dr,https://www.google.com/maps/search/?api=1&query=ICON+Park+%28I-Drive+360%29+8375+International+Dr+Orlando+FL,,,,unverified
orlando-fl,orl-intl-drive,International Drive — Pointe Orlando,9101 International Dr,https://www.google.com/maps/search/?api=1&query=International+Drive+%E2%80%94+Pointe+Orlando+9101+International+Dr+Orlando+FL,,,,unverified
orlando-fl,orl-kia-ctr,Kia Center (Magic) Garage,400 W Church St,https://www.google.com/maps/search/?api=1&query=Kia+Center+%28Magic%29+Garage+400+W+Church+St+Orlando+FL,,,,unverified
orlando-fl,orl-mco-terminal-b,MCO — Terminal B Garage,1 Jeff Fuqua Blvd,https://www.google.com/maps/search/?api=1&query=MCO+%E2%80%94+Terminal+B+Garage+1+Jeff+Fuqua+Blvd+Orlando+FL,,,,unverified
orlando-fl,orl-occc-north-south,OCCC — North/South Garage,9400 Universal Blvd,https://www.google.com/maps/search/?api=1&query=OCCC+%E2%80%94+North%2FSouth+Garage+9400+Universal+Blvd+Orlando+FL,,,,unverified
orlando-fl,orl-oc-convention-ctr,Orange County Convention Center — West Lots,9800 International Dr,https://www.google.com/maps/search/?api=1&query=Orange+County+Convention+Center+%E2%80%94+West+Lots+9800+International+Dr+Orlando+FL,,,,unverified
orlando-fl,orl-orlando-health,Orlando Health (ORMC) Visitor Garage,1414 Kuhl Ave,https://www.google.com/maps/search/?api=1&query=Orlando+Health+%28ORMC%29+Visitor+Garage+1414+Kuhl+Ave+Orlando+FL,,,,unverified
